Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
"68","France","1359","Other Pesticides nes","5157","Agricultural Use","tonnes","7719.000000","3483.000000","6532.000000","6309.000000","5635.000000",,,"6092.000000","7835.000000","9670.000000","7911.000000","7126.000000","4841.000000","5308.000000","6442.000000","6434.000000","6189.000000","7792.000000","10912.000000","7470.000000","8410.000000","2312.890000","3033.390000","2722.560000","3177.880000","2223.900000","2370.200000","2600.600000"
"68","France","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","7719.000000","3483.000000","6532.000000","6309.000000","5635.000000",,,"6092.000000","7835.000000","9670.000000","7911.000000","7126.000000","4841.000000","5308.000000","6442.000000","6434.000000","6189.000000","7792.000000","10912.000000","7470.000000","8410.000000","2312.890000","3033.390000","2722.560000","3177.880000","2223.900000","2370.200000","2600.600000"
"70","French Polynesia","1357","Pesticides (total)","5157","Agricultural Use","tonnes","41.300000","41.300000","41.300000","41.300000","41.300000","41.300000","41.300000","41.300000","41.300000","41.300000","41.300000","41.300000","41.300000","44.330000","47.350000","55.330000","45.300000","48.640000","53.820000","45.430000","27.730000","43.210000","29.100000","25.700000","37.030000","31.680000","25.670000","25.670000"
"70","French Polynesia","1309","Insecticides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"12.080000",,"14.800000","14.750000","16.060000","13.900000","18.470000","14.880000","6.650000","15.670000","11.530000","6.240000","9.650000","16.590000","3.990000",
"70","French Polynesia","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"1.280000",,"0.570000","0.680000","0.640000","0.360000","0.580000","0.330000","0.100000",,,,,,,
"70","French Polynesia","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"8.440000",,"9.840000","9.470000","10.190000","9.740000","9.170000","11.330000","3.960000","11.500000","8.600000","4.240000","6.570000","2.250000","1.960000",
"70","French Polynesia","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.530000",,"0.330000","0.690000","0.080000","0.510000","1.120000","0.300000","0.020000","0.350000","0.190000","0.100000","0.060000","0.030000","0.030000",
"70","French Polynesia","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.630000",,"0.680000","0.740000","0.730000","1.270000","0.840000","0.700000","0.670000","1.410000","0.700000","0.550000","0.610000","0.230000","0.640000",
"70","French Polynesia","1314","Insecticides – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.150000",,"0.100000","0.040000","0.140000","0.150000","0.320000","0.350000","0.260000","0.480000","0.190000","0.520000","1.130000","13.560000","0.390000",
"70","French Polynesia","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"1.050000",,"3.280000","3.130000","4.280000","1.870000","6.440000","1.870000","1.640000","1.930000","1.850000","0.830000","1.280000","0.530000","0.970000",
"70","French Polynesia","1354","Mineral Oils","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"2.530000",,"3.380000","5.040000","3.710000","4.290000","2.790000","1.360000","2.320000","3.050000","3.170000","3.200000","6.330000",,,
"70","French Polynesia","1316","Mineral Oils","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"2.530000",,"3.380000","5.040000","3.710000","4.290000","2.790000","1.360000","2.320000","3.050000","3.170000","3.200000","6.330000",,,
"70","French Polynesia","1320","Herbicides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"16.230000",,"24.090000","27.010000","20.790000","26.300000","24.350000","22.830000","16.570000","21.760000","11.070000","13.850000","17.660000","12.450000","18.240000",
"70","French Polynesia","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.220000",,"0.350000","0.940000","0.850000","1.000000","1.280000","0.550000","1.100000","0.260000","0.420000","0.340000","0.880000","0.450000","0.550000",
"70","French Polynesia","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"2.180000",,"3.340000","1.580000","1.450000","4.760000","1.870000","1.040000","1.660000","1.600000","2.280000","1.180000","2.020000","0.690000","0.360000",
"70","French Polynesia","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.160000",,,"0.050000","0.060000","0.090000","0.060000","0.030000",,,,"0.120000",,,,
"70","French Polynesia","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.020000",,"0.010000","0.240000","0.040000","0.300000","0.220000","0.080000","0.160000","0.190000","0.170000","0.030000","0.080000",,"0.010000",
"70","French Polynesia","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.140000",,"0.190000","0.340000","0.410000","0.480000","0.750000","0.950000","0.160000","0.550000","0.350000","0.220000","0.460000","0.270000","0.080000",
"70","French Polynesia","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"1.460000",,"1.960000","2.580000","1.960000","1.630000","1.950000","0.700000","1.570000","6.070000","0.150000","0.570000","2.490000","0.120000","2.330000",
"70","French Polynesia","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,"0.600000",,,,,,"0.010000",,
"70","French Polynesia","1329","Herbicides – Bipiridils","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"1.690000",,"1.360000","1.950000","1.390000","1.250000","1.680000","1.520000","1.320000","2.170000","0.920000","1.030000","1.260000",,,
"70","French Polynesia","1327","Herbicides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"10.360000",,"16.880000","19.330000","14.630000","16.790000","16.540000","17.360000","10.600000","10.920000","6.780000","10.360000","10.470000","10.900000","14.910000",
"70","French Polynesia","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"10.080000",,"4.780000","8.130000","4.160000","3.720000","7.770000","6.050000","1.940000","2.400000","3.060000","2.270000","2.860000","2.560000","3.340000",
"70","French Polynesia","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"1.270000",,"1.000000","0.140000","0.830000","0.790000","3.260000","2.410000","0.740000","1.330000","0.780000","0.360000","0.770000","0.450000","0.190000",
"70","French Polynesia","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"6.830000",,"1.790000","5.110000","1.170000","1.840000","2.780000","1.820000","0.780000","0.450000","0.790000","0.970000","1.190000","0.410000",,
"70","French Polynesia","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.400000",,"0.340000","0.560000","0.630000","0.450000","0.050000","1.040000","0.020000","0.160000","0.040000",,"0.210000",,"0.140000",
"70","French Polynesia","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.080000",,"0.300000","0.330000","0.180000","0.040000","0.060000","0.060000","0.020000","0.140000","0.080000","0.060000","0.090000","0.000000","0.100000",
"70","French Polynesia","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.100000",,,,,,,,,,,,,,,
"70","French Polynesia","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"1.400000",,"1.350000","1.990000","1.350000","0.600000","1.620000","0.720000","0.380000","0.320000","1.370000","0.880000","0.600000","1.700000","2.910000",
"70","French Polynesia","1356","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.270000",,,"0.190000","0.260000","0.060000","0.200000","0.100000","0.010000","0.010000",,"0.080000","0.290000","0.000000","0.040000",
"70","French Polynesia","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.270000",,,"0.190000","0.260000","0.060000","0.200000","0.100000","0.010000","0.010000",,"0.080000","0.290000","0.000000","0.040000",
"70","French Polynesia","1345","Rodenticides","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.110000",,"0.300000","0.210000","0.320000","0.370000","0.240000","0.210000","0.240000","0.320000","0.270000","0.060000","0.240000","0.080000","0.050000",
"70","French Polynesia","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.090000",,"0.290000","0.210000","0.320000","0.350000","0.240000","0.200000","0.220000","0.250000","0.260000",,"0.000000","0.080000","0.000000",
"70","French Polynesia","1350","Rodenticides – Narcotics","5157","Agricultural Use","tonnes",,,,,,,,,,,,,"0.020000",,"0.010000",,,"0.020000",,"0.010000","0.020000","0.070000","0.010000","0.060000","0.040000",,,
"70","French Polynesia","1347","Rodenticides – Other","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,"0.200000",,"0.050000",
"75","Gambia","1357","Pesticides (total)","5157","Agricultural Use","tonnes","34.000000","34.000000","34.000000","20.030000","2.020000","8.040000","8.310000","74.730000","141.160000","207.580000","274.000000","237.000000","250.000000","345.000000","559.000000","813.000000","2061.000000","588.000000","588.000000","588.000000","588.000000","588.000000","588.000000","588.000000","588.000000","588.000000","588.000000","588.000000"
"75","Gambia","1309","Insecticides","5157","Agricultural Use","tonnes",,,"2.000000","3.000000","2.000000","8.040000","7.000000",,,,"269.000000","226.000000","244.000000","340.000000","502.000000","629.000000","1170.000000","408.000000",,,,,,,,,,
"75","Gambia","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes",,,,,,"0.040000",,,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes",,,"1.000000","1.000000","1.000000","5.000000","4.000000",,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes",,,,"1.000000",,,"1.000000",,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes",,,,"0.030000","0.000000","2.000000","1.000000",,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1315","Insecticides – Other","5157","Agricultural Use","tonnes",,,"1.000000","1.000000","1.000000","1.000000","1.000000",,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1320","Herbicides","5157","Agricultural Use","tonnes",,,"30.000000","0.900000",,,"0.070000",,,,,,,,"1.000000","46.000000",,"24.000000",,,,,,,,,,
"75","Gambia","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes",,,,"0.450000",,,,,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1323","Herbicides – Amides","5157","Agricultural Use","tonnes",,,"19.000000","0.450000",,,"0.070000",,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes",,,"5.000000",,,,,,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1327","Herbicides – Other","5157","Agricultural Use","tonnes",,,"6.000000",,,,,,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes",,,"2.000000","16.130000","0.020000",,"1.240000",,,,,,,,"11.000000","80.000000","295.000000","41.000000",,,,,,,,,,
"75","Gambia","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes",,,,,,,"1.000000",,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes",,,"2.000000","11.000000",,,"0.120000",,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes",,,,"5.000000","0.010000",,"0.120000",,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes",,,,"0.130000","0.010000",,,,,,,,,,,,,,,,,,,,,,,
"75","Gambia","1356","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"17.000000","295.000000","9.000000",,,,,,,,,,
"75","Gambia","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,"17.000000","295.000000","9.000000",,,,,,,,,,
"75","Gambia","1345","Rodenticides","5157","Agricultural Use","tonnes",,,,,,,,,,,"5.000000","11.000000","6.000000","5.000000","45.000000","41.000000","301.000000","106.000000",,,,,,,,,,
"79","Germany","1357","Pesticides (total)","5157","Agricultural Use","tonnes","31289.000000","32006.000000","29542.000000","25170.000000","26330.000000","30090.000000","31683.000000","30414.000000","33377.000000","30019.000000","35273.170000","33423.490000","34431.720000","35539.260000","34930.370000","36386.270000","38540.150000","40740.640000","43413.010000","39289.430000","40832.420000","43754.350000","45522.500000","43756.100000","45836.290000","48131.970000","46920.980000","48193.340000"
"79","Germany","1309","Insecticides","5157","Agricultural Use","tonnes","1838.000000","1477.000000","1098.000000","1790.000000","1439.000000","1518.000000","1296.000000","1311.000000","1442.000000","1362.000000","1380.350000","1308.700000","1412.290000","1038.140000","1201.660000","963.310000","776.240000","1370.440000","1175.570000","1355.560000","1243.790000","1109.390000","1090.470000","1095.500000","804.670000","980.650000","15344.620000","14467.100000"
"79","Germany","1310","Insecticides – Chlorinated Hydrocarbons","5157","Agricultural Use","tonnes","121.000000","128.000000","74.000000","47.000000","37.000000","26.000000","37.000000","29.000000",,,,,,,,,,,,,,,,,,,,
"79","Germany","1311","Insecticides – Organo-phosphates","5157","Agricultural Use","tonnes","891.000000","489.000000","469.000000","448.000000","510.000000","381.000000","364.000000","305.000000","435.000000","473.000000","449.780000","393.860000","296.680000","386.610000","495.050000","247.440000","120.820000","293.800000","195.900000","336.080000","237.590000","79.440000","158.300000","157.400000","132.020000","133.030000","10.830000","62.720000"
"79","Germany","1312","Insecticides – Carbamates","5157","Agricultural Use","tonnes","316.000000","362.000000","194.000000","131.000000","110.000000","152.000000","156.000000","100.000000","96.000000","64.000000","106.960000","112.420000","142.610000","85.920000","120.060000","211.460000","154.480000","129.130000","115.630000","191.220000","208.910000","234.980000","230.810000","100.500000","54.160000","173.040000","191.120000","151.850000"
"79","Germany","1313","Insecticides – Pyrethroids","5157","Agricultural Use","tonnes","113.000000","79.000000","42.000000","56.000000","44.000000","47.000000","42.000000","35.000000","61.000000","47.000000","32.180000","26.120000","51.830000","32.840000","34.500000","33.830000","39.920000","77.850000","58.120000","62.690000","51.720000","86.380000","84.260000","93.100000","122.190000","118.730000","104.800000","125.600000"
"79","Germany","1314","Insecticides – Botanical products and biologicals","5157","Agricultural Use","tonnes","1.000000","78.000000","83.000000","301.000000","173.000000","174.000000","102.000000","188.000000","202.000000","180.000000","86.040000","61.930000","77.180000","54.730000","151.000000","109.700000","113.280000","168.260000","160.370000","118.890000","111.970000","155.220000","114.090000","259.500000","124.090000","112.190000","19.160000","30.610000"
"79","Germany","1315","Insecticides – Other","5157","Agricultural Use","tonnes","396.000000","341.000000","236.000000","807.000000","565.000000","738.000000","595.000000","654.000000","648.000000","598.000000","705.390000","714.370000","843.990000","478.040000","401.050000","360.880000","347.740000","701.400000","645.550000","646.680000","633.600000","553.370000","503.010000","485.000000","372.210000","443.660000","15018.710000",
"79","Germany","1354","Mineral Oils","5157","Agricultural Use","tonnes","642.000000","572.000000","757.000000","682.000000","667.000000","401.000000","782.000000","138.000000","125.000000","87.000000","84.030000","90.830000","137.400000","128.040000","192.490000","147.800000","104.880000","121.740000","123.020000","87.570000","108.140000","110.280000","169.530000","140.000000","138.310000","151.780000","138.020000",
"79","Germany","1316","Mineral Oils","5157","Agricultural Use","tonnes","642.000000","572.000000","757.000000","682.000000","667.000000","401.000000","782.000000","138.000000","125.000000","87.000000","84.030000","90.830000","137.400000","128.040000","192.490000","147.800000","104.880000","121.740000","123.020000","87.570000","108.140000","110.280000","169.530000","140.000000","138.310000","151.780000","138.020000",
"79","Germany","1320","Herbicides","5157","Agricultural Use","tonnes","15941.000000","17790.000000","15394.000000","12696.000000","14834.000000","16065.000000","16541.000000","16485.000000","17269.000000","15825.000000","16610.800000","14942.190000","14327.940000","15349.530000","15922.910000","15610.290000","17062.780000","17163.700000","18625.990000","15159.040000","16675.000000","17912.770000","19871.070000","17858.900000","17837.140000","16301.930000","15045.940000","16715.650000"
"79","Germany","1321","Herbicides – Phenoxy hormone products","5157","Agricultural Use","tonnes","4357.000000","3551.000000","3184.000000","2768.000000","3040.000000","2821.000000","2677.000000","2593.000000","2541.000000","2465.000000","2342.780000","1637.690000","1927.080000","1559.670000","1367.500000","1354.260000","1316.640000","1133.070000","914.860000","1604.930000","1008.400000","1023.310000","912.280000","1114.600000","1291.520000","952.410000","642.660000","1215.680000"
"79","Germany","1322","Herbicides – Triazines","5157","Agricultural Use","tonnes","1085.000000","640.000000","753.000000","355.000000","384.000000","590.000000","563.000000","392.000000","390.000000","358.000000","1259.850000","1437.610000","756.600000","1444.860000","1674.300000","1477.980000","1572.020000","1782.140000","1718.870000","1552.390000","1793.040000","2269.730000","2508.610000","2368.300000","2036.570000","1928.810000","1753.020000","2374.090000"
"79","Germany","1323","Herbicides – Amides","5157","Agricultural Use","tonnes","642.000000","1249.000000","1238.000000","782.000000","957.000000","1114.000000","1178.000000","1295.000000","1097.000000","1176.000000","1959.030000","1773.870000","1831.820000","2030.560000","2116.780000","2325.590000","2450.600000","2906.990000","3240.240000","2895.950000","3644.420000","3594.070000","4289.260000","3815.600000","3681.370000","3562.880000","3404.230000","3397.160000"
"79","Germany","1324","Herbicides – Carbamates","5157","Agricultural Use","tonnes","924.000000","1230.000000","1489.000000","1056.000000","1342.000000","937.000000","991.000000","707.000000","541.000000","696.000000","802.200000","316.060000","570.010000","658.330000","602.170000","572.870000","597.580000","719.770000","518.620000","634.270000","812.790000","866.800000","1020.850000","900.200000","909.000000","905.050000","198.040000","237.400000"
"79","Germany","1325","Herbicides – Dinitroanilines","5157","Agricultural Use","tonnes","1072.000000","1500.000000","978.000000","423.000000","148.000000","1001.000000","1125.000000","812.000000","837.000000","613.000000","668.860000","776.760000","680.330000","894.830000","1014.270000","1021.060000","1534.500000","1009.070000","831.320000","893.970000","828.510000","829.230000","890.150000","927.000000","938.880000","974.720000","979.690000","741.830000"
"79","Germany","1326","Herbicides – Urea derivates","5157","Agricultural Use","tonnes","3825.000000","4049.000000","3109.000000","2326.000000","3604.000000","3758.000000","3928.000000","4315.000000","4272.000000","3035.000000","2708.810000","2302.630000","1690.730000","2377.270000","2413.920000","1902.010000","2461.680000","1814.940000","1605.440000","1479.220000","1583.140000","1517.490000","1618.610000","1368.900000","1362.560000","1103.620000","1014.790000","1037.670000"
"79","Germany","1328","Herbicides – Sulfonyl ureas","5157","Agricultural Use","tonnes",,,,"23.000000","24.000000","41.000000","53.000000","59.000000","74.000000","78.000000","78.200000","68.210000","69.000000","157.450000","95.360000","91.730000","109.340000","99.540000","132.890000","124.830000","103.440000","122.370000","165.320000","108.000000","117.300000","381.230000","122.090000","113.350000"
"79","Germany","1329","Herbicides – Bipiridils","5157","Agricultural Use","tonnes",,,,"161.000000","51.000000","141.000000","84.000000","104.000000","93.000000","96.000000","110.740000","106.560000","114.510000","117.490000","115.210000","104.060000","68.070000","104.040000","91.150000","91.020000","99.950000","119.640000","125.920000","81.700000","100.420000","122.670000","132.280000","143.570000"
"79","Germany","1330","Herbicides – Uracil","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,"39.600000","24.500000","20.100000","17.960000","20.220000","23.570000"
"79","Germany","1327","Herbicides – Other","5157","Agricultural Use","tonnes","4036.000000","5571.000000","4643.000000","4802.000000","5284.000000","5662.000000","5942.000000","6208.000000","7424.000000","7308.000000","6680.330000","6522.800000","6687.860000","6109.070000","6523.400000","6760.730000","6952.350000","7594.140000","9572.600000","5882.460000","6801.310000","7570.130000","8300.470000","7150.100000","7379.420000","6352.580000","6778.920000","7431.330000"
"79","Germany","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","10945.000000","9765.000000","9373.000000","7660.000000","7698.000000","9652.000000","10404.000000","9397.000000","10062.000000","9273.000000","9375.860000","8021.940000","9915.790000","9825.330000","7856.100000","9541.110000","9521.550000","10309.380000","10752.520000","10201.240000","9666.700000","10087.670000","8774.170000","10109.600000","12590.550000","12820.470000","12145.420000","13271.130000"
"79","Germany","1332","Fung & Bact – Inorganics","5157","Agricultural Use","tonnes","2466.000000","1625.000000","2042.000000","2193.000000","2078.000000","2514.000000","2631.000000","2158.000000","2989.000000","2385.000000","3009.890000","1958.850000","2485.870000","2786.630000","958.420000","1618.710000","1863.350000","2044.230000","2357.550000","2351.210000","1875.520000","2144.480000","1920.320000","2165.300000","2746.140000","2592.830000","2403.830000","3510.890000"
"79","Germany","1333","Fung & Bact – Dithiocarbamates","5157","Agricultural Use","tonnes","2828.000000","2712.000000","2319.000000","2413.000000","2427.000000","2966.000000","3452.000000","2989.000000","2830.000000","2381.000000","1871.660000","1438.380000","1814.000000","2611.990000","1960.160000","2052.920000","1821.520000","2383.780000","2162.090000","1534.540000","1605.550000","1480.430000","1243.460000","1366.600000","1613.570000","1627.260000","1560.420000","1693.100000"
"79","Germany","1334","Fung & Bact – Benzimidazoles","5157","Agricultural Use","tonnes","215.000000","212.000000","200.000000","142.000000","176.000000","184.000000","173.000000","188.000000","223.000000","228.000000","193.270000","205.070000","323.970000","49.160000","81.980000","62.090000","55.180000","61.210000","66.040000","169.810000","118.770000","134.380000","134.880000","161.400000","95.230000","77.700000","66.990000","112.420000"
"79","Germany","1335","Fung & Bact – Triazoles, diazoles","5157","Agricultural Use","tonnes","1719.000000","1926.000000","1973.000000","956.000000","943.000000","1316.000000","1093.000000","1156.000000","1197.000000","1172.000000","1314.410000","1306.070000","1344.470000","1078.600000","1210.850000","1189.430000","1251.330000","1355.510000","1344.570000","1483.630000","1199.480000","1919.280000","1872.510000","2111.000000","2632.580000","2924.240000","2351.900000","2179.560000"
"79","Germany","1336","Fung & Bact – Diazines, morpholines","5157","Agricultural Use","tonnes","1047.000000","1007.000000","796.000000","188.000000","614.000000","1043.000000","1288.000000","795.000000","1035.000000","1318.000000","792.170000","913.950000","795.090000","655.170000","828.260000","773.650000","721.000000","593.040000","714.680000","809.460000","739.390000","767.470000","588.520000","650.000000","654.850000","735.090000","458.250000","357.430000"
"79","Germany","1337","Fung & Bact – Other","5157","Agricultural Use","tonnes","2670.000000","2283.000000","2043.000000","1768.000000","1460.000000","1629.000000","1767.000000","2111.000000","1788.000000","1789.000000","2194.460000","2199.620000","3152.390000","2643.780000","2816.430000","3844.310000","3809.170000","3871.610000","4107.590000","3852.590000","4127.990000","3641.630000","3014.480000","3655.300000","4848.180000","4863.350000","5304.030000","5417.730000"
"79","Germany","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes",,,,,,,,,"468.000000","428.000000","265.400000","224.350000","213.250000","207.500000","319.180000","641.980000","687.100000","615.620000","752.310000","721.130000","763.830000","281.650000","289.410000","277.200000","331.860000",,,
"79","Germany","1317","Seed Treat Fung – Dithiocarbamates","5157","Agricultural Use","tonnes",,,,,,,,,"30.000000","33.000000","20.210000","31.530000","38.320000","58.100000","25.100000","51.090000","24.960000","82.150000","130.310000","43.700000","78.740000","56.250000","79.660000","99.400000","139.290000",,,
"79","Germany","1318","Seed Treat Fung – Benzimidazoles","5157","Agricultural Use","tonnes",,,,,,,,,"13.000000","13.000000",,,,"2.120000","2.300000","2.040000","1.890000","2.270000","1.860000",,"0.380000","1.320000","1.750000","25.400000","2.080000",,,
"79","Germany","1319","Seed Treat Fung – Triazoles, diazoles","5157","Agricultural Use","tonnes",,,,,,,,,"83.000000","100.000000","36.400000","15.280000","16.800000","14.290000","143.830000","400.620000","427.560000","394.030000","428.830000","500.040000","492.550000","34.960000","49.570000","14.600000","72.300000",,,
"79","Germany","1338","Seed Treat Fung – Botanical products and biologicals","5157","Agricultural Use","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,"0.580000",,,
"79","Germany","1339","Seed Treat Fung – Other","5157","Agricultural Use","tonnes",,,,,,,,,"342.000000","282.000000","208.790000","177.540000","158.130000","132.990000","147.950000","188.230000","232.690000","137.170000","191.310000","177.390000","192.160000","189.120000","158.430000","137.800000","117.610000",,,
"79","Germany","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes",,,,,,,,,"189.000000","139.000000","34.530000","32.600000","24.840000","45.350000","53.020000","51.910000","75.610000","128.480000","122.050000","151.100000","119.360000","181.830000","223.030000","96.800000","229.010000",,,
"79","Germany","1340","Seed Treat Insect – Organo-phosphates","5157","Agricultural Use","tonnes",,,,,,,,,"27.000000","0.000000",,,"2.250000","0.880000",,,,,,,,,,,,,,
"79","Germany","1342","Seed Treat Insect – Carbamates","5157","Agricultural Use","tonnes",,,,,,,,,"95.000000","82.000000","12.070000","6.990000","4.520000","5.330000","10.070000","9.690000","11.960000","7.550000",,,,,,,"149.000000",,,
"79","Germany","1343","Seed Treat Insect – Pyrethroids","5157","Agricultural Use","tonnes",,,,,,,,,,,"22.460000","25.610000","18.070000","39.140000","41.710000","31.710000","32.210000","38.250000","34.690000","37.420000","42.380000","56.970000","75.070000","44.700000","9.230000",,,
"79","Germany","1344","Seed Treat Insect – Other","5157","Agricultural Use","tonnes",,,,,,,,,"67.000000","57.000000",,,,,"1.240000","10.510000","31.440000","82.680000","87.360000","113.680000","76.980000","124.860000","147.960000","52.100000","70.780000",,,
"79","Germany","1356","Plant Growth Regulators","5157","Agricultural Use","tonnes","1910.000000","2392.000000","2912.000000","2293.000000","1672.000000","2435.000000","2642.000000","3040.000000","3741.000000","2765.000000","2141.860000","2943.450000","3146.740000","3275.930000","3007.760000","3347.260000","3229.240000","2826.450000","2921.530000","2844.310000","2710.490000","3165.290000","3233.110000","2885.500000","2220.810000","3708.340000","3870.830000","3381.090000"
"79","Germany","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","1910.000000","2392.000000","2912.000000","2293.000000","1672.000000","2435.000000","2642.000000","3040.000000","3741.000000","2765.000000","2141.860000","2943.450000","3146.740000","3275.930000","3007.760000","3347.260000","3229.240000","2826.450000","2921.530000","2844.310000","2710.490000","3165.290000","3233.110000","2885.500000","2220.810000","3708.340000","3870.830000","3381.090000"
"79","Germany","1345","Rodenticides","5157","Agricultural Use","tonnes","13.000000","10.000000","8.000000","49.000000","20.000000","19.000000","18.000000","43.000000","81.000000","140.000000","114.300000","81.780000","106.540000","78.920000","131.610000","100.350000","115.430000","143.650000","184.060000","174.540000","126.000000","107.970000","159.150000","78.100000","95.540000","33.700000","8.410000","3.290000"
"79","Germany","1346","Rodenticides – Anti-coagulants","5157","Agricultural Use","tonnes","5.000000","6.000000","4.000000","1.000000","1.000000","1.000000","0.000000","1.000000","0.000000","0.000000","0.300000","0.200000","0.100000","0.100000","0.100000","0.100000","0.100000","0.100000","0.410000","0.410000","0.040000","0.040000","0.030000","0.000000","0.010000","0.010000",,
"79","Germany","1347","Rodenticides – Other","5157","Agricultural Use","tonnes","8.000000","4.000000","4.000000","48.000000","19.000000","18.000000","18.000000","42.000000","81.000000","140.000000","114.000000","81.580000","106.440000","78.820000","131.510000","100.250000","115.330000","143.550000","183.650000","174.130000","125.960000","107.930000","159.120000","78.100000","95.530000","33.690000","8.410000","3.290000"
"79","Germany","1359","Other Pesticides nes","5157","Agricultural Use","tonnes",,,,,,,,,,,"5266.040000","5777.650000","5146.930000","5590.520000","6245.640000","5982.260000","6967.320000","8061.180000","8755.960000","8594.940000","9419.110000","10797.500000","11712.560000","11214.500000","11588.400000","14135.100000","367.740000","355.080000"
